county,constituency,ward,no_of_polling_station_2017,no_of_registered_voters_2017,year_2017,no_of_polling_station_2022,no_of_registered_voters_2022,year_2022,change_polling,change_voters,pct_change_voters
MOMBASA,LIKONI,LIKONI,17.0,10855.0,2017.0,21,13273,2022,4.0,2418.0,22.275449101796408
MOMBASA,LIKONI,MTONGWE,23.0,13149.0,2017.0,24,13937,2022,1.0,788.0,5.992851167389155
MOMBASA,LIKONI,SHIKA ADABU,21.0,13089.0,2017.0,26,15437,2022,5.0,2348.0,17.93872717549087
MOMBASA,LIKONI,TIMBWANI,51.0,32173.0,2017.0,53,33929,2022,2.0,1756.0,5.457992726820626
MOMBASA,MVITA,MAJENGO,48.0,28417.0,2017.0,51,31772,2022,3.0,3355.0,11.806313122426717
MOMBASA,MVITA,MJI WA KALE/MAKADARA,34.0,19927.0,2017.0,40,22341,2022,6.0,2414.0,12.11421689165454
MOMBASA,MVITA,SHIMANZI/GANJONI,33.0,17312.0,2017.0,34,18556,2022,1.0,1244.0,7.185767097966727
MOMBASA,MVITA,TONONOKA,36.0,21055.0,2017.0,40,23379,2022,4.0,2324.0,11.037758252196628
MOMBASA,MVITA,TUDOR,35.0,20380.0,2017.0,37,22926,2022,2.0,2546.0,12.492639842983316
MOMBASA,NYALI,FRERE TOWN,33.0,20215.0,2017.0,40,24849,2022,7.0,4634.0,22.92357160524363
MOMBASA,NYALI,KADZANDANI,32.0,18929.0,2017.0,38,23108,2022,6.0,4179.0,22.077235987109724
MOMBASA,NYALI,KONGOWEA,38.0,24457.0,2017.0,44,28846,2022,6.0,4389.0,17.945782393588747
MOMBASA,NYALI,MKOMANI,31.0,19669.0,2017.0,37,24154,2022,6.0,4485.0,22.80237937871778
MOMBASA,NYALI,ZIWA LA NG'OMBE,31.0,20747.0,2017.0,36,23296,2022,5.0,2549.0,12.286113654986263
MURANG'A,GATANGA,GATANGA,31.0,15942.0,2017.0,34,16842,2022,3.0,900.0,5.645464809936018
MURANG'A,GATANGA,ITHANGA,21.0,10837.0,2017.0,23,11310,2022,2.0,473.0,4.364676571006736
MURANG'A,GATANGA,KAKUZI/MITUBIRI,32.0,14630.0,2017.0,33,15291,2022,1.0,661.0,4.518113465481886
MURANG'A,GATANGA,KARIARA,50.0,25272.0,2017.0,55,26459,2022,5.0,1187.0,4.6968977524533075
MURANG'A,GATANGA,KIHUMBU-INI,33.0,16432.0,2017.0,34,17142,2022,1.0,710.0,4.320837390457644
MURANG'A,GATANGA,MUGUMO-INI,30.0,12891.0,2017.0,30,14252,2022,0.0,1361.0,10.557753471414165
MURANG'A,KANDARA,GAICHANJIRU,30.0,15616.0,2017.0,31,16280,2022,1.0,664.0,4.252049180327869
MURANG'A,KANDARA,ITHIRU,33.0,16703.0,2017.0,35,18335,2022,2.0,1632.0,9.770699874274083
MURANG'A,KANDARA,KAGUNDU-INI,33.0,18237.0,2017.0,33,19129,2022,0.0,892.0,4.89115534353238
MURANG'A,KANDARA,MURUKA,28.0,15095.0,2017.0,31,16240,2022,3.0,1145.0,7.585293143424974
MURANG'A,KANDARA,NG'ARARIA,23.0,12391.0,2017.0,25,13776,2022,2.0,1385.0,11.177467516746026
MURANG'A,KANDARA,RUCHU,42.0,20591.0,2017.0,42,21388,2022,0.0,797.0,3.870623087756787
MURANG'A,KANGEMA,KANYENYA-INI,27.0,14642.0,2017.0,31,15567,2022,4.0,925.0,6.3174429722715475
MURANG'A,KANGEMA,MUGURU,42.0,22124.0,2017.0,43,23583,2022,1.0,1459.0,6.594648345687941
MURANG'A,KANGEMA,RWATHIA,22.0,11964.0,2017.0,24,12852,2022,2.0,888.0,7.422266800401204
MURANG'A,KIGUMO,KAHUMBU,24.0,10991.0,2017.0,25,11652,2022,1.0,661.0,6.014011463925029
MURANG'A,KIGUMO,KANGARI,37.0,20558.0,2017.0,41,22170,2022,4.0,1612.0,7.841229691604242
MURANG'A,KIGUMO,KIGUMO,27.0,14953.0,2017.0,28,15527,2022,1.0,574.0,3.8386945763391958
MURANG'A,KIGUMO,KINYONA,34.0,17771.0,2017.0,37,18701,2022,3.0,930.0,5.233245174722863
MURANG'A,KIGUMO,MUTHITHI,28.0,14208.0,2017.0,28,14559,2022,0.0,351.0,2.4704391891891895
MURANG'A,KIHARU,GATURI,37.0,18834.0,2017.0,39,20100,2022,2.0,1266.0,6.7218859509397895
MURANG'A,KIHARU,MBIRI,36.0,19360.0,2017.0,38,20473,2022,2.0,1113.0,5.74896694214876
MURANG'A,KIHARU,MUGOIRI,38.0,18456.0,2017.0,38,19001,2022,0.0,545.0,2.9529692241005634
MURANG'A,KIHARU,MURARANDIA,32.0,17550.0,2017.0,33,17998,2022,1.0,448.0,2.5527065527065527
MURANG'A,KIHARU,TOWNSHIP,38.0,22990.0,2017.0,40,24462,2022,2.0,1472.0,6.402783819051762
MURANG'A,KIHARU,WANGU,31.0,17070.0,2017.0,33,17355,2022,2.0,285.0,1.6695957820738139
MURANG'A,MARAGWA,ICHAGAKI,23.0,12874.0,2017.0,26,13524,2022,3.0,650.0,5.048935839676868
MURANG'A,MARAGWA,KAMAHUHA,29.0,15499.0,2017.0,29,16236,2022,0.0,737.0,4.755145493257629
MURANG'A,MARAGWA,KAMBITI,28.0,12620.0,2017.0,28,13186,2022,0.0,566.0,4.4849445324881145
MURANG'A,MARAGWA,KIMORORI/WEMPA,42.0,23830.0,2017.0,45,26433,2022,3.0,2603.0,10.923206042803189
MURANG'A,MARAGWA,MAKUYU,30.0,15794.0,2017.0,30,16588,2022,0.0,794.0,5.027225528681778
MURANG'A,MARAGWA,NGINDA,30.0,15461.0,2017.0,30,16416,2022,0.0,955.0,6.176832028976134
MURANG'A,MATHIOYA,GITUGI,39.0,19723.0,2017.0,39,20421,2022,0.0,698.0,3.539015362774426
MURANG'A,MATHIOYA,KAMACHARIA,28.0,14432.0,2017.0,30,15469,2022,2.0,1037.0,7.185421286031042
MURANG'A,MATHIOYA,KIRU,43.0,20785.0,2017.0,45,22212,2022,2.0,1427.0,6.865528025018042
NAIROBI CITY,DAGORETTI NORTH,GATINA,46.0,31039.0,2017.0,52,34831,2022,6.0,3792.0,12.216888430683978
NAIROBI CITY,DAGORETTI NORTH,KABIRO,44.0,28960.0,2017.0,45,29090,2022,1.0,130.0,0.4488950276243094
NAIROBI CITY,DAGORETTI NORTH,KAWANGWARE,39.0,25885.0,2017.0,43,28468,2022,4.0,2583.0,9.97875217307321
NAIROBI CITY,DAGORETTI NORTH,KILELESHWA,37.0,24916.0,2017.0,40,26343,2022,3.0,1427.0,5.72724353828865
NAIROBI CITY,DAGORETTI NORTH,KILIMANI,54.0,36414.0,2017.0,58,38927,2022,4.0,2513.0,6.901191849288734
NAIROBI CITY,DAGORETTI SOUTH,MUTU-INI,21.0,12663.0,2017.0,21,13484,2022,0.0,821.0,6.48345573718708
NAIROBI CITY,DAGORETTI SOUTH,NGANDO,34.0,22133.0,2017.0,37,24892,2022,3.0,2759.0,12.465549179957529
NAIROBI CITY,DAGORETTI SOUTH,RIRUTA,54.0,35917.0,2017.0,56,37766,2022,2.0,1849.0,5.1479800651502075
NAIROBI CITY,DAGORETTI SOUTH,UTHIRU/RUTHIMITU,31.0,19214.0,2017.0,31,19657,2022,0.0,443.0,2.3056104923493286
NAIROBI CITY,DAGORETTI SOUTH,WAITHAKA,28.0,17312.0,2017.0,30,19131,2022,2.0,1819.0,10.507162661737524
NAIROBI CITY,EMBAKASI CENTRAL,KAYOLE CENTRAL,37.0,25438.0,2017.0,40,26855,2022,3.0,1417.0,5.5704064784967375
NAIROBI CITY,EMBAKASI CENTRAL,KAYOLE NORTH,36.0,25095.0,2017.0,37,25563,2022,1.0,468.0,1.8649133293484759
NAIROBI CITY,EMBAKASI CENTRAL,KAYOLE SOUTH,54.0,36777.0,2017.0,60,41154,2022,6.0,4377.0,11.901460151725264
NAIROBI CITY,EMBAKASI CENTRAL,KOMAROCK,44.0,29841.0,2017.0,50,33127,2022,6.0,3286.0,11.011695318521497
NAIROBI CITY,EMBAKASI CENTRAL,MATOPENI/SPRING VALLEY,22.0,14840.0,2017.0,28,19193,2022,6.0,4353.0,29.332884097035038
NAIROBI CITY,EMBAKASI EAST,EMBAKASI,64.0,43128.0,2017.0,70,46291,2022,6.0,3163.0,7.333982563531813
NAIROBI CITY,EMBAKASI EAST,LOWER SAVANNAH,41.0,28355.0,2017.0,45,30104,2022,4.0,1749.0,6.16822429906542
NAIROBI CITY,EMBAKASI EAST,MIHANGO,29.0,19890.0,2017.0,37,23569,2022,8.0,3679.0,18.496732026143793
NAIROBI CITY,EMBAKASI EAST,UPPER SAVANNAH,39.0,26555.0,2017.0,44,28928,2022,5.0,2373.0,8.936170212765958
NAIROBI CITY,EMBAKASI EAST,UTAWALA,34.0,22812.0,2017.0,38,25707,2022,4.0,2895.0,12.690689110994214
NAIROBI CITY,EMBAKASI NORTH,DANDORA AREA I,27.0,18216.0,2017.0,30,20543,2022,3.0,2327.0,12.774483970136144
NAIROBI CITY,EMBAKASI NORTH,DANDORA AREA II,28.0,18747.0,2017.0,30,19761,2022,2.0,1014.0,5.408865418466955
NAIROBI CITY,EMBAKASI NORTH,DANDORA AREA III,29.0,19572.0,2017.0,32,21247,2022,3.0,1675.0,8.55814428775802
NAIROBI CITY,EMBAKASI NORTH,DANDORA AREA IV,37.0,24929.0,2017.0,40,27293,2022,3.0,2364.0,9.482931525532512
NAIROBI CITY,EMBAKASI NORTH,KARIOBANGI NORTH,36.0,22789.0,2017.0,38,24500,2022,2.0,1711.0,7.508008249594103
NAIROBI CITY,EMBAKASI SOUTH,IMARA DAIMA,52.0,35279.0,2017.0,56,38096,2022,4.0,2817.0,7.984920207488874
NAIROBI CITY,EMBAKASI SOUTH,KWA NJENGA,35.0,23852.0,2017.0,42,28554,2022,7.0,4702.0,19.713231594834816
NAIROBI CITY,EMBAKASI SOUTH,KWA REUBEN,44.0,29706.0,2017.0,49,33591,2022,5.0,3885.0,13.078166027065238
NAIROBI CITY,EMBAKASI SOUTH,KWARE,37.0,25511.0,2017.0,44,29812,2022,7.0,4301.0,16.85939398690761
NAIROBI CITY,EMBAKASI SOUTH,PIPELINE,53.0,35966.0,2017.0,55,37900,2022,2.0,1934.0,5.377300784073848
NAIROBI CITY,EMBAKASI WEST,KARIOBANGI SOUTH,53.0,35309.0,2017.0,57,38339,2022,4.0,3030.0,8.581381517460137
NAIROBI CITY,EMBAKASI WEST,MOWLEM,27.0,18410.0,2017.0,34,23423,2022,7.0,5013.0,27.229766431287345
NAIROBI CITY,EMBAKASI WEST,UMOJA I,52.0,36281.0,2017.0,58,40554,2022,6.0,4273.0,11.777514401477356
NAIROBI CITY,EMBAKASI WEST,UMOJA II,55.0,36682.0,2017.0,59,39562,2022,4.0,2880.0,7.851262199443869
NAIROBI CITY,KAMUKUNJI,AIRBASE,19.0,12890.0,2017.0,24,16352,2022,5.0,3462.0,26.858029480217223
NAIROBI CITY,KAMUKUNJI,CALIFORNIA,25.0,16527.0,2017.0,26,17492,2022,1.0,965.0,5.838930235372421
NAIROBI CITY,KAMUKUNJI,EASTLEIGH NORTH,40.0,27019.0,2017.0,41,27523,2022,1.0,504.0,1.865354010141012
NAIROBI CITY,KAMUKUNJI,EASTLEIGH SOUTH,39.0,26140.0,2017.0,41,28019,2022,2.0,1879.0,7.188217291507269
NAIROBI CITY,KAMUKUNJI,PUMWANI,58.0,37690.0,2017.0,62,39130,2022,4.0,1440.0,3.8206420801273544
NAIROBI CITY,KASARANI,CLAY CITY,51.0,34039.0,2017.0,52,34387,2022,1.0,348.0,1.0223567084814478
NAIROBI CITY,KASARANI,KASARANI,39.0,26144.0,2017.0,42,27525,2022,3.0,1381.0,5.282282741738066
NAIROBI CITY,KASARANI,MWIKI,39.0,26636.0,2017.0,43,27837,2022,4.0,1201.0,4.508935275566902
NAIROBI CITY,KASARANI,NJIRU,37.0,24494.0,2017.0,43,28140,2022,6.0,3646.0,14.885278027271983
NAIROBI CITY,KASARANI,RUAI,56.0,35388.0,2017.0,60,37361,2022,4.0,1973.0,5.5753362721826605
NAIROBI CITY,KIBRA,LAINI SABA,25.0,17393.0,2017.0,29,19378,2022,4.0,1985.0,11.412637267866383
NAIROBI CITY,KIBRA,LINDI,24.0,16625.0,2017.0,28,19082,2022,4.0,2457.0,14.778947368421052
NAIROBI CITY,KIBRA,MAKINA,40.0,25583.0,2017.0,45,28408,2022,5.0,2825.0,11.042489152953133
NAIROBI CITY,KIBRA,SARANGOMBE,47.0,30656.0,2017.0,49,32442,2022,2.0,1786.0,5.825939457202505
NAIROBI CITY,KIBRA,WOODLEY/KENYATTA GOLF COURSE,44.0,28019.0,2017.0,45,28972,2022,1.0,953.0,3.4012634283878795
NAIROBI CITY,LANGATA,KAREN,49.0,32515.0,2017.0,53,34450,2022,4.0,1935.0,5.951099492541903
NAIROBI CITY,LANGATA,MUGUMU-INI,54.0,35133.0,2017.0,58,37864,2022,4.0,2731.0,7.773318532433894
NAIROBI CITY,LANGATA,NAIROBI WEST,24.0,16611.0,2017.0,29,18386,2022,5.0,1775.0,10.685690205285654
NAIROBI CITY,LANGATA,NYAYO HIGHRISE,32.0,21353.0,2017.0,33,21800,2022,1.0,447.0,2.093382662857678
NAIROBI CITY,LANGATA,SOUTH C,41.0,26960.0,2017.0,51,33149,2022,10.0,6189.0,22.956231454005934
NAIROBI CITY,MAKADARA,HARAMBEE,54.0,35515.0,2017.0,55,36498,2022,1.0,983.0,2.7678445727157537
NAIROBI CITY,MAKADARA,MAKONGENI,41.0,27415.0,2017.0,43,28658,2022,2.0,1243.0,4.534014225788802
NAIROBI CITY,MAKADARA,MARINGO/HAMZA,61.0,39183.0,2017.0,61,39821,2022,0.0,638.0,1.6282571523364726
NAIROBI CITY,MAKADARA,VIWANDANI,36.0,23935.0,2017.0,36,24650,2022,0.0,715.0,2.9872571547942344
NAIROBI CITY,MATHARE,HOSPITAL,17.0,11208.0,2017.0,19,12512,2022,2.0,1304.0,11.634546752319771
NAIROBI CITY,MATHARE,HURUMA,33.0,22632.0,2017.0,34,23018,2022,1.0,386.0,1.7055496641922943
NAIROBI CITY,MATHARE,KIAMAIKO,28.0,18559.0,2017.0,29,19193,2022,1.0,634.0,3.4161323347163104
NAIROBI CITY,MATHARE,MABATINI,28.0,18855.0,2017.0,31,20976,2022,3.0,2121.0,11.249005568814638
NAIROBI CITY,MATHARE,MLANGO KUBWA,32.0,21612.0,2017.0,34,22765,2022,2.0,1153.0,5.3349990745881914
NAIROBI CITY,MATHARE,NGEI,33.0,22693.0,2017.0,37,24699,2022,4.0,2006.0,8.839730313312476
NAIROBI CITY,ROYSAMBU,GITHURAI,52.0,35693.0,2017.0,53,35899,2022,1.0,206.0,0.5771439778107752
NAIROBI CITY,ROYSAMBU,KAHAWA,25.0,16320.0,2017.0,26,17428,2022,1.0,1108.0,6.78921568627451
NAIROBI CITY,ROYSAMBU,KAHAWA WEST,54.0,35302.0,2017.0,58,38586,2022,4.0,3284.0,9.302589088436916
NAIROBI CITY,ROYSAMBU,ROYSAMBU,46.0,30501.0,2017.0,47,31158,2022,1.0,657.0,2.154027736795515
NAIROBI CITY,ROYSAMBU,ZIMMERMAN,44.0,29766.0,2017.0,46,30701,2022,2.0,935.0,3.1411677753141167
NAIROBI CITY,RUARAKA,BABA DOGO,41.0,27739.0,2017.0,46,29419,2022,5.0,1680.0,6.056454810916039
NAIROBI CITY,RUARAKA,KOROGOCHO,27.0,17116.0,2017.0,28,17440,2022,1.0,324.0,1.8929656461790136
NAIROBI CITY,RUARAKA,LUCKY SUMMER,27.0,17622.0,2017.0,34,20690,2022,7.0,3068.0,17.410055612302802
NAIROBI CITY,RUARAKA,MATHARE NORTH,41.0,27768.0,2017.0,44,29334,2022,3.0,1566.0,5.639585133967157
NAIROBI CITY,RUARAKA,UTALII,39.0,26056.0,2017.0,42,27599,2022,3.0,1543.0,5.9218606079214
NAIROBI CITY,STAREHE,LANDIMAWE,30.0,19593.0,2017.0,31,20436,2022,1.0,843.0,4.302557035676006
NAIROBI CITY,STAREHE,NAIROBI CENTRAL,78.0,51584.0,2017.0,79,52186,2022,1.0,602.0,1.1670285359801489
NAIROBI CITY,STAREHE,NAIROBI SOUTH,51.0,33869.0,2017.0,51,33853,2022,0.0,-16.0,-0.04724083970592577
NAIROBI CITY,STAREHE,NGARA,42.0,27086.0,2017.0,44,27816,2022,2.0,730.0,2.695119249796943
NAIROBI CITY,STAREHE,PANGANI,27.0,17666.0,2017.0,28,18494,2022,1.0,828.0,4.686969319596966
NAIROBI CITY,STAREHE,ZIWANI/KARIOKOR,25.0,16599.0,2017.0,25,16790,2022,0.0,191.0,1.1506717272124827
NAIROBI CITY,WESTLANDS,KANGEMI,45.0,30660.0,2017.0,49,32551,2022,4.0,1891.0,6.16764514024788
NAIROBI CITY,WESTLANDS,KARURA,44.0,29432.0,2017.0,46,29548,2022,2.0,116.0,0.39412883935852133
NAIROBI CITY,WESTLANDS,KITISURU,43.0,27676.0,2017.0,44,29237,2022,1.0,1561.0,5.6402659343835815
NAIROBI CITY,WESTLANDS,MOUNTAIN VIEW,45.0,30052.0,2017.0,48,32259,2022,3.0,2207.0,7.343937175562358
NAIROBI CITY,WESTLANDS,PARKLANDS/HIGHRIDGE,53.0,34898.0,2017.0,55,37144,2022,2.0,2246.0,6.435898905381397
NAKURU,BAHATI,BAHATI,36.0,18304.0,2017.0,41,20414,2022,5.0,2110.0,11.527534965034965
NAKURU,BAHATI,DUNDORI,31.0,14330.0,2017.0,37,15238,2022,6.0,908.0,6.336357292393579
NAKURU,BAHATI,KABATINI,24.0,11746.0,2017.0,29,13154,2022,5.0,1408.0,11.987059424484931
NAKURU,BAHATI,KIAMAINA,45.0,24936.0,2017.0,52,28983,2022,7.0,4047.0,16.22954764196343
NAKURU,BAHATI,LANET/UMOJA,33.0,18192.0,2017.0,39,19251,2022,6.0,1059.0,5.821240105540897
NAKURU,GILGIL,ELEMENTAITA,27.0,13690.0,2017.0,33,15370,2022,6.0,1680.0,12.27173119065011
NAKURU,GILGIL,GILGIL,45.0,26166.0,2017.0,54,29198,2022,9.0,3032.0,11.587556370862952
NAKURU,GILGIL,MALEWA WEST,25.0,13057.0,2017.0,28,15009,2022,3.0,1952.0,14.94983533736693
NAKURU,GILGIL,MBARUK/EBURU,40.0,19577.0,2017.0,45,21710,2022,5.0,2133.0,10.89543852479951
NAKURU,GILGIL,MURINDATI,25.0,12850.0,2017.0,30,14367,2022,5.0,1517.0,11.805447470817121
NAKURU,KURESOI NORTH,KAMARA,29.0,15350.0,2017.0,33,17026,2022,4.0,1676.0,10.9185667752443
NAKURU,KURESOI NORTH,KIPTORORO,32.0,15196.0,2017.0,41,17603,2022,9.0,2407.0,15.839694656488549
NAKURU,KURESOI NORTH,NYOTA,42.0,20137.0,2017.0,52,23206,2022,10.0,3069.0,15.240601877141579
NAKURU,KURESOI NORTH,SIRIKWA,19.0,10661.0,2017.0,27,12828,2022,8.0,2167.0,20.326423412437858
NAKURU,KURESOI SOUTH,AMALO,22.0,10815.0,2017.0,30,13110,2022,8.0,2295.0,21.220527045769764
NAKURU,KURESOI SOUTH,KERINGET,35.0,17231.0,2017.0,42,20736,2022,7.0,3505.0,20.341245429748707
NAKURU,KURESOI SOUTH,KIPTAGICH,26.0,13500.0,2017.0,31,15226,2022,5.0,1726.0,12.785185185185185
NAKURU,KURESOI SOUTH,TINET,32.0,14115.0,2017.0,36,17096,2022,4.0,2981.0,21.119376549769747
NAKURU,MOLO,ELBURGON,41.0,23789.0,2017.0,43,24416,2022,2.0,627.0,2.635671949220228
NAKURU,MOLO,MARIASHONI,16.0,7706.0,2017.0,24,9669,2022,8.0,1963.0,25.473656890734492
NAKURU,MOLO,MOLO,50.0,25421.0,2017.0,54,27770,2022,4.0,2349.0,9.24039180205342
NAKURU,MOLO,TURI,28.0,14076.0,2017.0,30,15172,2022,2.0,1096.0,7.786302926967889
NAKURU,NAIVASHA,BIASHARA,21.0,10846.0,2017.0,24,11915,2022,3.0,1069.0,9.856168172598192
NAKURU,NAIVASHA,HELLS GATE,42.0,24885.0,2017.0,44,27303,2022,2.0,2418.0,9.7166968053044
NAKURU,NAIVASHA,LAKE VIEW,30.0,18642.0,2017.0,36,21194,2022,6.0,2552.0,13.689518292028751
NAKURU,NAIVASHA,MAI MAHIU,36.0,19805.0,2017.0,42,21934,2022,6.0,2129.0,10.749810653875285
NAKURU,NAIVASHA,MAIELLA,30.0,14284.0,2017.0,34,15666,2022,4.0,1382.0,9.675161019322319
NAKURU,NAIVASHA,NAIVASHA EAST,26.0,14059.0,2017.0,28,15448,2022,2.0,1389.0,9.879792303862295
NAKURU,NAIVASHA,OLKARIA,24.0,14405.0,2017.0,26,14768,2022,2.0,363.0,2.519958347795904
NAKURU,NAIVASHA,VIWANDANI,47.0,28123.0,2017.0,50,28900,2022,3.0,777.0,2.7628631369341816
NAKURU,NAKURU TOWN EAST,BIASHARA,54.0,31796.0,2017.0,55,33057,2022,1.0,1261.0,3.965907661341049
NAKURU,NAKURU TOWN EAST,FLAMINGO,28.0,18296.0,2017.0,34,21919,2022,6.0,3623.0,19.80214254481854
NAKURU,NAKURU TOWN EAST,KIVUMBINI,23.0,13249.0,2017.0,24,14199,2022,1.0,950.0,7.17035247943241
NAKURU,NAKURU TOWN EAST,MENENGAI,35.0,21803.0,2017.0,41,23804,2022,6.0,2001.0,9.177636105123147
NAKURU,NAKURU TOWN EAST,NAKURU EAST,45.0,27600.0,2017.0,52,32572,2022,7.0,4972.0,18.014492753623188
NAKURU,NAKURU TOWN WEST,BARUT,9.0,4618.0,2017.0,12,6699,2022,3.0,2081.0,45.06279774794283
NAKURU,NAKURU TOWN WEST,KAPKURES,14.0,7964.0,2017.0,17,10590,2022,3.0,2626.0,32.97338021094927
NAKURU,NAKURU TOWN WEST,KAPTEMBWO,56.0,34884.0,2017.0,58,37748,2022,2.0,2864.0,8.21006765279211
NAKURU,NAKURU TOWN WEST,LONDON,29.0,18275.0,2017.0,35,22421,2022,6.0,4146.0,22.68673050615595
NAKURU,NAKURU TOWN WEST,RHODA,21.0,13332.0,2017.0,21,14108,2022,0.0,776.0,5.8205820582058205
NAKURU,NAKURU TOWN WEST,SHAABAB,30.0,18476.0,2017.0,32,20561,2022,2.0,2085.0,11.284910153712925
NAKURU,NJORO,KIHINGO,18.0,9636.0,2017.0,21,10237,2022,3.0,601.0,6.237027812370278
NAKURU,NJORO,LARE,29.0,14831.0,2017.0,32,15498,2022,3.0,667.0,4.497336659699278
NAKURU,NJORO,MAU NAROK,37.0,21471.0,2017.0,41,22346,2022,4.0,875.0,4.075264309999534
NAKURU,NJORO,MAUCHE,30.0,15148.0,2017.0,36,17605,2022,6.0,2457.0,16.21996303142329
NAKURU,NJORO,NESSUIT,16.0,8187.0,2017.0,18,9692,2022,2.0,1505.0,18.382802003175765
NAKURU,NJORO,NJORO,61.0,35414.0,2017.0,64,37896,2022,3.0,2482.0,7.008527700909245
NAKURU,RONGAI,MENENGAI WEST,36.0,18537.0,2017.0,38,19389,2022,2.0,852.0,4.596212979446513
NAKURU,RONGAI,MOSOP,41.0,18353.0,2017.0,42,19670,2022,1.0,1317.0,7.17593853865853
NAKURU,RONGAI,SOIN,34.0,12852.0,2017.0,39,14523,2022,5.0,1671.0,13.001867413632121
NAKURU,RONGAI,SOLAI,26.0,8864.0,2017.0,32,10488,2022,6.0,1624.0,18.32129963898917
NAKURU,RONGAI,VISOI,45.0,18556.0,2017.0,46,20555,2022,1.0,1999.0,10.772795861176977
NAKURU,SUBUKIA,KABAZI,48.0,19164.0,2017.0,55,20531,2022,7.0,1367.0,7.133166353579629
NAKURU,SUBUKIA,SUBUKIA,40.0,17942.0,2017.0,46,19402,2022,6.0,1460.0,8.137331401181585
NAKURU,SUBUKIA,WASEGES,42.0,14476.0,2017.0,44,15666,2022,2.0,1190.0,8.220502901353965
NANDI,ALDAI,KABWARENG,23.0,9348.0,2017.0,25,11616,2022,2.0,2268.0,24.261874197689345
NANDI,ALDAI,KAPTUMO-KABOI,26.0,12242.0,2017.0,29,14355,2022,3.0,2113.0,17.26025159287698
NANDI,ALDAI,KEMELOI-MARABA,37.0,14101.0,2017.0,40,16371,2022,3.0,2270.0,16.098149067442023
NANDI,ALDAI,KOBUJOI,28.0,12063.0,2017.0,33,14495,2022,5.0,2432.0,20.16082234933267
NANDI,ALDAI,KOYO-NDURIO,30.0,10519.0,2017.0,32,12301,2022,2.0,1782.0,16.940773837817282
NANDI,ALDAI,TERIK,26.0,7593.0,2017.0,29,8867,2022,3.0,1274.0,16.778611879362572
NANDI,CHESUMEI,CHEMUNDU/KAPNG'ETUNY,26.0,12329.0,2017.0,30,14254,2022,4.0,1925.0,15.61359396544732
NANDI,CHESUMEI,KAPTEL/KAMOIYWO,34.0,15688.0,2017.0,39,18935,2022,5.0,3247.0,20.697348291687913
NANDI,CHESUMEI,KIPTUYA,17.0,8804.0,2017.0,21,10514,2022,4.0,1710.0,19.422989550204452
NANDI,CHESUMEI,KOSIRAI,30.0,13352.0,2017.0,31,15667,2022,1.0,2315.0,17.338226482923908
NANDI,CHESUMEI,LELMOKWO/NGECHEK,25.0,12126.0,2017.0,32,14831,2022,7.0,2705.0,22.3074385617681
NANDI,EMGWEN,CHEPKUMIA,16.0,8326.0,2017.0,24,9736,2022,8.0,1410.0,16.93490271438866
NANDI,EMGWEN,KAPKANGANI,18.0,8435.0,2017.0,22,9571,2022,4.0,1136.0,13.467694131594547
NANDI,EMGWEN,KAPSABET,32.0,17152.0,2017.0,40,19374,2022,8.0,2222.0,12.954757462686567
NANDI,EMGWEN,KILIBWONI,54.0,24639.0,2017.0,67,28259,2022,13.0,3620.0,14.692154714071187
NANDI,MOSOP,CHEPTERWAI,23.0,8335.0,2017.0,26,9837,2022,3.0,1502.0,18.020395920815837
NANDI,MOSOP,KABISAGA,21.0,9442.0,2017.0,27,11750,2022,6.0,2308.0,24.44397373437831
NANDI,MOSOP,KABIYET,19.0,10096.0,2017.0,27,12249,2022,8.0,2153.0,21.325277337559427
NANDI,MOSOP,KIPKAREN,20.0,9594.0,2017.0,25,11748,2022,5.0,2154.0,22.451532207629768
NANDI,MOSOP,KURGUNG/SURUNGAI,22.0,8751.0,2017.0,24,10626,2022,2.0,1875.0,21.42612272883099
NANDI,MOSOP,NDALAT,19.0,9019.0,2017.0,24,11127,2022,5.0,2108.0,23.372879476660383
NANDI,MOSOP,SANGALO/KEBULONIK,19.0,8689.0,2017.0,23,10449,2022,4.0,1760.0,20.255495454022327
NANDI,NANDI HILLS,CHEPKUNYUK,44.0,17694.0,2017.0,50,19848,2022,6.0,2154.0,12.173618175652763
NANDI,NANDI HILLS,KAPCHORUA,20.0,7436.0,2017.0,21,8480,2022,1.0,1044.0,14.039806347498654
NANDI,NANDI HILLS,NANDI HILLS,35.0,16371.0,2017.0,36,18328,2022,1.0,1957.0,11.95406511514263
NANDI,NANDI HILLS,OL'LESSOS,22.0,9892.0,2017.0,24,11254,2022,2.0,1362.0,13.76870198139911
NANDI,TINDERET,CHEMELIL/CHEMASE,17.0,6944.0,2017.0,21,8377,2022,4.0,1433.0,20.63652073732719
NANDI,TINDERET,KAPSIMOTWO,23.0,8299.0,2017.0,28,9535,2022,5.0,1236.0,14.893360645860948
NANDI,TINDERET,SONGHOR/SOBA,39.0,16475.0,2017.0,43,19275,2022,4.0,2800.0,16.99544764795144
NANDI,TINDERET,TINDIRET,31.0,12253.0,2017.0,34,14259,2022,3.0,2006.0,16.371500856932997
NAROK,EMURUA DIKIRR,ILKERIN,22.0,10949.0,2017.0,28,13509,2022,6.0,2560.0,23.381130696867295
